CustomerID,target,days_to_second_purchase,order_value,num_items,num_unique_products,total_quantity,avg_item_price,product_diversity_ratio,order_complexity_score,day_of_week,month,hour,is_weekend,is_business_hours,days_from_start,Country,country_repeat_rate,month_repeat_rate,basket_repeat_score,best_product_repeat_score,products_with_history_count,order_value_percentile,num_items_percentile
17447,1,31,372.48,28,28,350,1.56,1,2.1048,5,9,10,0,1,302,United Kingdom,0.6548,0.4749,0.5939,0.7795,28,66.27,70.39
17449,1,76,684.26,73,73,264,3.43,1,7.788,4,12,10,0,1,14,United Kingdom,0.6548,0.8369,0.7318,0.9375,65,87.43,95.67
17450,1,0,39.6,1,1,6,6.6,1,0.0253,3,12,9,0,1,6,United Kingdom,0.6548,0.8369,0.7391,0.7391,1,1.68,0
17451,1,23,346.01,23,23,267,1.92,1,1.5289,6,8,11,0,1,268,United Kingdom,0.6548,0.5444,0.5927,0.7167,23,62.16,62.49
17453,1,46,342,9,9,160,2.32,1,0.2368,5,10,17,0,1,309,United Kingdom,0.6548,0.3464,0.6646,0.7143,9,61.47,23.31
17454,1,60,165.85,9,9,59,4.56,1,0.4884,4,12,10,0,1,14,United Kingdom,0.6548,0.8369,0.7348,0.7719,9,24.6,23.31
17455,0,,131.7,8,8,66,2.83,1,0.486,6,5,12,0,1,170,United Kingdom,0.6548,0.6937,0.7075,0.8462,8,15.98,20.38
17456,0,,249.86,17,17,222,1.51,1,1.1566,5,12,15,0,1,8,United Kingdom,0.6548,0.8369,0.6686,0.814,17,41.69,48.28
17457,1,30,385.8,4,4,264,1.58,1,0.0415,3,1,14,0,1,34,United Kingdom,0.6548,0.8153,0.8078,0.8933,4,68.18,8.81
17458,0,,316.5,54,52,170,2.43,0.963,8.872,5,11,13,0,1,358,United Kingdom,0.6548,0.2601,0.5698,0.8462,52,56.08,90.5
17459,1,16,300.39,76,76,227,2.04,1,19.2283,2,10,17,0,1,313,United Kingdom,0.6548,0.3464,0.6367,0.8333,76,49.55,96.13
17460,1,0,19.9,1,1,2,9.95,1,0.0503,4,12,16,0,1,0,United Kingdom,0.6548,0.8369,0.7077,0.7077,1,0.65,0
17461,1,6,382.56,47,47,435,2.1,1,5.7743,5,11,12,0,1,344,United Kingdom,0.6548,0.2601,0.6176,0.8333,43,67.65,87.27
17462,1,223,463.41,14,14,155,2.82,1,0.423,2,2,17,0,1,89,United Kingdom,0.6548,0.7711,0.7366,0.7917,14,76.34,38.53
17463,1,79,709.51,94,87,417,2.69,0.9255,11.5263,1,1,15,1,1,60,United Kingdom,0.6548,0.8153,0.7443,1,90,87.94,98.16
17464,0,,289.96,9,9,220,2.72,1,0.2793,2,7,13,0,1,215,United Kingdom,0.6548,0.6011,0.5235,0.7,9,47.52,23.31
17466,1,68,460.41,23,23,133,6,1,1.149,5,9,9,0,1,295,United Kingdom,0.6548,0.4749,0.6535,0.8438,23,75.95,62.49
17468,1,4,107,4,4,92,1.15,1,0.1495,6,11,12,0,1,359,United Kingdom,0.6548,0.2601,0.6019,0.75,4,9.06,8.81
17469,1,47,305.36,14,14,130,3.22,1,0.6419,5,5,8,0,0,169,United Kingdom,0.6548,0.6937,0.6332,0.8511,14,51.67,38.53
17470,1,119,178.4,11,11,112,2.28,1,0.6783,3,12,9,0,1,6,United Kingdom,0.6548,0.8369,0.7047,0.7703,11,27.39,29.49
17472,1,11,252.51,65,59,147,2.16,0.9077,15.1875,1,2,14,1,1,74,United Kingdom,0.6548,0.7711,0.7446,1,65,42.22,94.03
17475,0,,194.37,14,14,178,1.78,1,1.0084,4,9,14,0,1,294,United Kingdom,0.6548,0.4749,0.5898,0.7083,14,30.48,38.53
17480,0,,511.82,29,29,338,1.8,1,1.6432,6,9,11,0,1,296,United Kingdom,0.6548,0.4749,0.5065,0.7805,29,79.69,71.94
17481,1,57,260.63,19,19,149,3.36,1,1.3851,4,9,9,0,1,280,United Kingdom,0.6548,0.4749,0.6379,0.8065,19,43.44,53.01
17483,1,48,155.1,7,7,50,3.91,1,0.3159,5,6,19,0,0,190,United Kingdom,0.6548,0.6405,0.655,0.7698,7,21.49,17.32
17486,0,,396.87,24,24,191,2.9,1,1.4514,4,3,14,0,1,112,United Kingdom,0.6548,0.7212,0.687,0.7667,22,69.54,64.63
17489,1,153,208.56,16,16,232,1.19,1,1.2275,4,5,11,0,1,161,United Kingdom,0.6548,0.6937,0.6643,0.7273,16,33.71,44.94
17490,1,95,305.2,18,18,140,3.82,1,1.0616,5,6,9,0,1,197,United Kingdom,0.6548,0.6405,0.7023,0.8846,18,51.6,50.7
17491,1,41,327.4,5,5,268,1.4,1,0.0764,3,12,12,0,1,6,United Kingdom,0.6548,0.8369,0.7194,0.84,5,58.75,11.04
17492,0,,374.57,12,12,155,3.52,1,0.3844,3,4,15,0,1,125,United Kingdom,0.6548,0.6667,0.7255,0.84,12,66.52,32.9
17495,1,31,342.59,20,20,150,4.13,1,1.1676,3,11,12,0,1,335,United Kingdom,0.6548,0.2601,0.6375,0.8462,20,61.52,55.8
17496,0,,271.05,10,10,79,5.16,1,0.3689,5,12,8,0,0,15,United Kingdom,0.6548,0.8369,0.6817,0.9012,10,44.82,26.47
17498,0,,272.22,17,17,394,2.02,1,1.0616,1,9,12,1,1,298,United Kingdom,0.6548,0.4749,0.4873,0.7237,17,45.01,48.28
17499,0,,622.88,40,40,711,1.74,1,2.5687,4,2,9,0,1,84,United Kingdom,0.6548,0.7711,0.7001,0.8916,40,85.13,82.73
17500,1,6,288,3,3,7,33.83,1,0.0313,5,11,9,0,1,344,United Kingdom,0.6548,0.2601,0.5182,0.6364,2,47.15,6.09
17501,1,0,248.25,15,15,151,2.82,1,0.9063,3,5,9,0,1,153,United Kingdom,0.6548,0.6937,0.7122,0.7805,15,41.53,41.73
17502,1,10,226.6,11,11,94,3.26,1,0.534,5,11,16,0,1,344,United Kingdom,0.6548,0.2601,0.5659,0.7941,11,37.65,29.49
17503,1,35,340.43,23,23,213,3.15,1,1.5539,3,11,11,0,1,335,United Kingdom,0.6548,0.2601,0.6498,0.8045,23,61.08,62.49
17504,1,33,441.15,27,27,233,3.23,1,1.6525,6,1,11,0,1,51,United Kingdom,0.6548,0.8153,0.7219,0.8933,27,74.36,69.29
17505,1,44,486.99,26,26,269,2.63,1,1.3881,4,5,9,0,1,168,United Kingdom,0.6548,0.6937,0.7158,0.8857,26,77.86,67.6
17506,0,,302.2,14,14,139,3.63,1,0.6486,1,9,11,1,1,298,United Kingdom,0.6548,0.4749,0.4817,0.7759,14,50.36,38.53
17507,1,47,340.56,45,44,222,2.96,0.9778,5.814,5,2,18,0,0,64,United Kingdom,0.6548,0.7711,0.7408,0.8936,45,61.1,86.23
17508,0,,387.31,22,22,289,1.62,1,1.2496,6,3,8,0,0,93,Greece,0.25,0.7212,0.7029,0.8846,20,68.27,60.69
17509,1,0,313.56,21,21,306,1.29,1,1.4064,6,10,13,0,1,310,United Kingdom,0.6548,0.3464,0.5822,0.7982,21,55.15,58.45
17510,0,,308.48,20,20,214,2.21,1,1.2967,3,11,10,0,1,349,United Kingdom,0.6548,0.2601,0.6136,0.7222,20,53.06,55.8
17511,1,5,1825.74,24,24,1568,2.45,1,0.3155,4,12,10,0,1,0,United Kingdom,0.6548,0.8369,0.7247,0.9333,24,98.41,64.63
17512,1,4,494.51,23,23,373,2.13,1,1.0697,6,2,12,0,1,72,United Kingdom,0.6548,0.7711,0.7474,0.8537,23,78.53,62.49
17513,0,,513.2,6,6,254,2.77,1,0.0701,4,9,16,0,1,301,United Kingdom,0.6548,0.4749,0.4151,0.6763,6,79.8,14.43
17514,0,,208.65,40,40,135,2.23,1,7.6683,4,8,15,0,1,245,United Kingdom,0.6548,0.5444,0.6206,0.7788,40,33.76,82.73
17515,1,50,231.48,31,31,93,3.7,1,4.1515,3,1,14,0,1,55,United Kingdom,0.6548,0.8153,0.7534,0.8947,31,38.67,75.44
17516,1,0,321.23,64,60,211,2.26,0.9375,11.9541,1,2,12,1,1,88,United Kingdom,0.6548,0.7711,0.718,0.8916,64,57.48,93.71
17517,0,,153.94,11,11,102,2.54,1,0.786,6,2,11,0,1,65,United Kingdom,0.6548,0.7711,0.7328,0.7941,11,21.17,29.49
17519,1,106,335.3,18,18,184,3.97,1,0.9663,2,12,15,0,1,5,United Kingdom,0.6548,0.8369,0.7155,0.875,18,60.11,50.7
17520,0,,546.81,30,30,365,3.3,1,1.6459,2,10,12,0,1,320,United Kingdom,0.6548,0.3464,0.5398,0.8229,29,81.53,73.92
17521,1,133,159.56,8,8,116,1.31,1,0.4011,3,5,15,0,1,174,United Kingdom,0.6548,0.6937,0.6484,0.7381,8,22.92,20.38
17522,1,11,147.44,10,10,120,2.71,1,0.6782,5,5,16,0,1,155,United Kingdom,0.6548,0.6937,0.7219,0.8537,10,19.76,26.47
17523,1,0,188.73,22,21,97,2.83,0.9545,2.4479,1,11,13,1,1,354,United Kingdom,0.6548,0.2601,0.6586,0.9667,22,29.44,60.69
17524,0,,145,6,6,90,1.59,1,0.2483,2,12,14,0,1,12,United Kingdom,0.6548,0.8369,0.6876,0.75,6,19.21,14.43
17525,0,,422.7,9,9,82,6.01,1,0.1916,4,12,12,0,1,14,United Kingdom,0.6548,0.8369,0.7212,0.9012,9,72.45,23.31
17526,1,4,226.8,5,5,40,5.03,1,0.1102,5,12,12,0,1,8,United Kingdom,0.6548,0.8369,0.6559,0.881,5,37.68,11.04
17527,1,108,292.11,7,7,57,6.71,1,0.1677,5,5,13,0,1,155,United Kingdom,0.6548,0.6937,0.7655,0.875,7,47.8,17.32
17528,1,0,779.36,85,82,494,2.8,0.9647,8.9432,5,9,13,0,1,302,United Kingdom,0.6548,0.4749,0.6567,0.8438,85,90.15,97.28
17530,1,67,300.64,65,65,194,2.55,1,14.0534,5,12,20,0,0,8,United Kingdom,0.6548,0.8369,0.7162,1,64,49.69,94.03
17531,0,,296.7,14,14,136,4.12,1,0.6606,5,6,19,0,0,183,United Kingdom,0.6548,0.6405,0.6773,0.7558,14,48.56,38.53
17534,0,,223.36,9,9,103,2.68,1,0.3626,2,10,12,0,1,320,United Kingdom,0.6548,0.3464,0.6008,0.7037,9,36.75,23.31
17535,0,,164.4,13,13,136,1.47,1,1.028,6,3,15,0,1,93,United Kingdom,0.6548,0.7212,0.7117,0.8333,13,24.12,35.79
17536,0,,76.5,3,3,6,12.75,1,0.1176,4,6,13,0,1,196,United Kingdom,0.6548,0.6405,0.6274,0.6667,3,4.68,6.09
17537,1,273,630.7,61,60,370,2.98,0.9836,5.8031,4,2,13,0,1,70,United Kingdom,0.6548,0.7711,0.7015,1,49,85.47,92.99
17538,0,,98.42,9,9,134,1.19,1,0.823,2,11,12,0,1,348,United Kingdom,0.6548,0.2601,0.4482,0.7396,9,7.38,23.31
17540,1,291,268.8,8,8,64,4.01,1,0.2381,5,1,14,0,1,57,United Kingdom,0.6548,0.8153,0.7166,0.9,8,44.45,20.38
17542,0,,170.75,25,24,134,2.58,0.96,3.5139,3,3,11,0,1,104,United Kingdom,0.6548,0.7212,0.6892,0.8333,25,25.87,66.59
17545,1,0,344.14,89,86,214,2.06,0.9663,22.2409,5,10,13,0,1,330,United Kingdom,0.6548,0.3464,0.626,0.8421,87,61.75,97.81
17548,0,,103.3,5,5,58,2.43,1,0.242,4,4,12,0,1,140,United Kingdom,0.6548,0.6667,0.693,0.7978,5,8.46,11.04
17549,1,27,28.2,2,2,60,0.59,1,0.1418,4,10,10,0,1,322,United Kingdom,0.6548,0.3464,0.6515,0.6667,2,0.92,3.69
17550,1,45,156.22,28,28,59,2.9,1,5.0186,1,4,15,1,1,130,United Kingdom,0.6548,0.6667,0.731,0.9286,25,21.9,70.39
17551,0,,306.84,43,39,150,2.54,0.907,5.4654,4,12,14,0,1,14,United Kingdom,0.6548,0.8369,0.7,0.9444,40,52.32,85.15
17552,1,0,263.62,11,11,130,3.37,1,0.459,5,12,18,0,0,1,United Kingdom,0.6548,0.8369,0.7196,0.9,11,43.86,29.49
17553,0,,1487.6,2,2,1048,3.1,1,0.0027,3,8,10,0,1,244,United Kingdom,0.6548,0.5444,0.6376,0.7419,2,97.14,3.69
17554,1,25,772.43,50,49,747,3.27,0.98,3.1718,5,7,20,0,0,225,United Kingdom,0.6548,0.6011,0.6764,1,50,89.9,88.4
17555,1,314,195.45,49,48,156,2.36,0.9796,12.0338,1,1,12,1,1,39,United Kingdom,0.6548,0.8153,0.7263,1,48,30.76,88.08
17556,0,,157.9,6,6,101,4.78,1,0.228,4,5,10,0,1,168,United Kingdom,0.6548,0.6937,0.6507,0.7262,6,22.43,14.43
17557,1,37,288.36,20,20,147,2.79,1,1.3872,2,9,14,0,1,292,United Kingdom,0.6548,0.4749,0.603,0.7391,20,47.24,55.8
17560,1,106,162.1,4,4,142,1.17,1,0.0987,4,2,11,0,1,63,United Kingdom,0.6548,0.7711,0.7041,0.8125,4,23.56,8.81
17561,0,,167.62,46,44,146,2.09,0.9565,12.0749,1,11,12,1,1,354,United Kingdom,0.6548,0.2601,0.5321,0.7875,45,25.06,86.81
17562,1,16,300.1,21,21,366,1.26,1,1.4695,1,6,13,1,1,200,United Kingdom,0.6548,0.6405,0.6674,0.8158,21,49.44,58.45
17564,1,35,119.12,16,16,30,4.41,1,2.1491,3,9,14,0,1,293,United Kingdom,0.6548,0.4749,0.6032,0.875,16,13.17,44.94
17566,1,17,414.26,65,58,292,2.66,0.8923,9.1006,2,11,13,0,1,348,United Kingdom,0.6548,0.2601,0.6215,0.8065,60,71.62,94.03
17567,1,75,517.95,27,27,244,3.51,1,1.4075,5,12,15,0,1,1,United Kingdom,0.6548,0.8369,0.7675,0.9333,27,80.12,69.29
17569,0,,344.14,29,29,159,3.35,1,2.4438,3,1,14,0,1,41,United Kingdom,0.6548,0.8153,0.7101,0.8378,29,61.77,71.94
17571,1,20,284.35,44,42,178,2.34,0.9545,6.499,2,2,15,0,1,75,United Kingdom,0.6548,0.7711,0.7164,0.9,43,46.69,85.7
17572,1,134,70.8,4,4,24,2.95,1,0.226,4,12,12,0,1,0,United Kingdom,0.6548,0.8369,0.7275,0.8065,4,3.78,8.81
17573,1,8,174.71,11,11,177,1.82,1,0.6926,4,9,10,0,1,280,United Kingdom,0.6548,0.4749,0.6552,0.76,11,26.7,29.49
17574,0,,185.65,8,8,77,3.32,1,0.3447,2,4,9,0,1,131,United Kingdom,0.6548,0.6667,0.7164,0.7886,8,28.91,20.38
17576,1,3,119.65,12,12,57,2.57,1,1.2035,5,12,16,0,1,8,United Kingdom,0.6548,0.8369,0.6627,1,12,13.33,32.9
17578,0,,143.46,5,5,138,1.29,1,0.1743,5,5,18,0,0,155,United Kingdom,0.6548,0.6937,0.6635,0.7333,5,18.95,11.04
17579,1,41,164.41,11,11,91,3.2,1,0.736,2,6,14,0,1,194,United Kingdom,0.6548,0.6405,0.6294,0.7778,11,24.14,29.49
17580,1,45,46.85,3,3,11,4.32,1,0.1921,5,12,15,0,1,15,United Kingdom,0.6548,0.8369,0.6356,0.7486,3,2.08,6.09
17581,1,0,668.4,31,31,375,2.55,1,1.4378,5,12,14,0,1,1,United Kingdom,0.6548,0.8369,0.7264,0.9333,29,86.77,75.44
17582,0,,175.27,29,28,123,2.13,0.9655,4.6329,1,4,13,1,1,137,United Kingdom,0.6548,0.6667,0.6727,0.8333,27,26.84,71.94
17584,1,120,749.45,16,16,245,3.98,1,0.3416,5,8,14,0,1,246,United Kingdom,0.6548,0.5444,0.6798,0.9,16,89.05,44.94
17585,1,75,417.81,28,28,571,1.74,1,1.8765,4,1,15,0,1,35,United Kingdom,0.6548,0.8153,0.7422,1,27,72.05,70.39
17588,1,60,397.2,10,10,56,7.47,1,0.2518,5,4,10,0,1,141,United Kingdom,0.6548,0.6667,0.757,0.8298,10,69.66,26.47
17589,1,53,590.77,71,70,446,1.95,0.9859,8.4127,4,4,13,0,1,133,United Kingdom,0.6548,0.6667,0.7162,0.8916,70,83.77,95.48
17590,1,23,349.38,57,54,205,2.34,0.9474,8.8099,1,10,14,1,1,333,United Kingdom,0.6548,0.3464,0.546,0.8571,57,62.74,91.72
17591,1,47,406.6,80,67,133,3.72,0.8375,13.1825,3,12,15,0,1,6,United Kingdom,0.6548,0.8369,0.7308,1,80,70.67,96.77
17593,1,186,662.9,26,26,374,2.83,1,1.0198,4,12,10,0,1,21,United Kingdom,0.6548,0.8369,0.7271,0.8462,26,86.58,67.6
17594,1,169,315,14,14,220,1.31,1,0.6222,4,3,10,0,1,119,United Kingdom,0.6548,0.7212,0.762,0.8158,14,55.73,38.53
17595,1,24,157.9,34,33,85,2.93,0.9706,7.1058,4,11,16,0,1,336,United Kingdom,0.6548,0.2601,0.639,0.8235,34,22.43,78.3
17596,1,119,392.62,60,56,530,2.26,0.9333,8.5579,2,12,12,0,1,5,United Kingdom,0.6548,0.8369,0.7197,0.9167,60,68.96,92.74
17597,0,,2044.37,55,55,1176,3.4,1,1.4797,3,5,11,0,1,160,United Kingdom,0.6548,0.6937,0.6967,0.8913,55,98.85,91.1
17600,0,,161.67,13,13,144,3.53,1,1.0453,3,11,9,0,1,356,United Kingdom,0.6548,0.2601,0.5724,0.8182,13,23.43,35.79
17601,0,,116.01,9,9,103,1.61,1,0.6982,5,4,18,0,0,134,United Kingdom,0.6548,0.6667,0.7139,0.8125,9,12.36,23.31
17602,1,199,767.05,103,101,799,1.61,0.9806,13.5623,4,1,16,0,1,49,United Kingdom,0.6548,0.8153,0.7166,1,99,89.65,98.62
17603,0,,394.72,11,11,74,13.39,1,0.3065,5,9,14,0,1,295,United Kingdom,0.6548,0.4749,0.4846,0.7,11,69.36,29.49
17604,1,94,136.24,27,27,54,2.89,1,5.3509,2,1,15,0,1,61,United Kingdom,0.6548,0.8153,0.7213,0.9286,27,17.13,69.29
17608,1,0,187.62,58,53,228,1.15,0.9138,16.3842,1,11,13,1,1,340,United Kingdom,0.6548,0.2601,0.5961,0.9091,54,29.19,92.09
17609,1,25,430.04,100,89,225,2.31,0.89,20.6957,1,1,16,1,1,46,United Kingdom,0.6548,0.8153,0.7353,1,93,73.25,98.48
17611,1,37,244.19,44,44,129,2.58,1,7.9283,2,12,13,0,1,12,United Kingdom,0.6548,0.8369,0.7174,0.9091,44,40.83,85.7
17612,1,83,305.46,18,18,178,2.47,1,1.0607,3,2,10,0,1,76,United Kingdom,0.6548,0.7711,0.7547,0.8696,18,51.74,50.7
17613,1,16,586.8,41,41,332,2.76,1,2.8647,2,2,11,0,1,68,United Kingdom,0.6548,0.7711,0.7035,1,41,83.61,83.68
17614,0,,390.07,100,97,238,2.21,0.97,24.8673,5,10,16,0,1,316,United Kingdom,0.6548,0.3464,0.5811,0.8065,100,68.69,98.48
17615,1,18,153.75,5,5,69,4.19,1,0.1626,1,5,15,1,1,151,United Kingdom,0.6548,0.6937,0.7354,0.84,5,21.05,11.04
17616,1,112,326.4,1,1,128,2.55,1,0.0031,3,12,10,0,1,6,United Kingdom,0.6548,0.8369,0.712,0.712,1,58.5,0
17618,1,113,320.28,53,41,161,2.86,0.7736,6.7847,1,12,16,1,1,11,United Kingdom,0.6548,0.8369,0.7098,0.9333,53,57.21,89.92
17619,0,,218.52,77,71,127,1.8,0.9221,25.0183,2,1,14,0,1,61,United Kingdom,0.6548,0.8153,0.7186,0.9487,76,35.92,96.47
17620,0,,81.44,4,4,60,2.76,1,0.1965,3,10,12,0,1,314,United Kingdom,0.6548,0.3464,0.6417,0.7978,4,5.23,8.81
17621,1,41,239.4,4,4,92,2.75,1,0.0668,2,12,13,0,1,19,United Kingdom,0.6548,0.8369,0.7326,0.9286,4,39.82,8.81
17623,0,,527.05,33,33,265,2.87,1,2.0662,2,11,11,0,1,341,United Kingdom,0.6548,0.2601,0.5443,0.7682,33,80.68,77.63
17624,1,203,400.3,25,25,312,3.12,1,1.5613,5,5,17,0,1,155,United Kingdom,0.6548,0.6937,0.7336,0.9286,25,69.91,66.59
17625,1,117,549.68,95,89,382,1.98,0.9368,15.3817,1,3,12,1,1,116,United Kingdom,0.6548,0.7212,0.727,1,95,81.83,98.18
17628,0,,75.75,5,5,79,2.41,1,0.33,2,9,15,0,1,292,United Kingdom,0.6548,0.4749,0.7113,0.7424,5,4.45,11.04
17629,1,109,238.65,11,11,115,3.72,1,0.507,4,12,9,0,1,14,United Kingdom,0.6548,0.8369,0.7262,0.8229,11,39.7,29.49
17630,1,62,335.5,19,19,112,7.9,1,1.076,5,4,14,0,1,141,United Kingdom,0.6548,0.6667,0.7116,0.9355,17,60.16,53.01
17631,1,95,302.55,21,21,92,5.32,1,1.4576,5,4,13,0,1,141,United Kingdom,0.6548,0.6667,0.6778,1,21,50.52,58.45
17633,1,17,332.89,20,20,163,3.31,1,1.2016,5,8,15,0,1,253,United Kingdom,0.6548,0.5444,0.7028,0.8182,20,59.7,55.8
17634,1,60,785.65,74,74,165,5.54,1,6.97,5,1,12,0,1,36,United Kingdom,0.6548,0.8153,0.732,1,73,90.34,95.78
17636,0,,285.56,20,20,182,2.39,1,1.4008,1,11,14,1,1,354,United Kingdom,0.6548,0.2601,0.594,0.7716,20,46.83,55.8
17637,1,83,338.95,24,24,215,2.79,1,1.6994,3,8,13,0,1,258,United Kingdom,0.6548,0.5444,0.6796,0.8529,23,60.87,64.63
17639,0,,108.5,7,7,49,5.51,1,0.4516,3,3,15,0,1,97,United Kingdom,0.6548,0.7212,0.698,0.8,7,9.38,17.32
17640,0,,621.66,5,5,250,2.57,1,0.0402,4,9,9,0,1,287,United Kingdom,0.6548,0.4749,0.6338,0.7487,5,85.1,11.04
17642,1,56,395.3,26,26,284,2.3,1,1.7101,5,6,12,0,1,197,United Kingdom,0.6548,0.6405,0.6535,0.875,26,69.43,67.6
17643,0,,101.55,8,8,71,4.02,1,0.6302,4,12,14,0,1,0,United Kingdom,0.6548,0.8369,0.6341,0.7947,8,7.95,20.38
17644,1,57,442.47,26,26,253,2.57,1,1.5278,5,3,9,0,1,113,United Kingdom,0.6548,0.7212,0.7351,0.8718,26,74.48,67.6
17646,1,83,251,9,9,110,3.26,1,0.3227,5,12,14,0,1,8,United Kingdom,0.6548,0.8369,0.7471,1,9,41.85,23.31
17647,0,,133.06,7,7,30,7.1,1,0.3683,4,10,15,0,1,308,United Kingdom,0.6548,0.3464,0.5216,0.7681,6,16.28,17.32
17648,1,57,583.87,36,36,169,5.32,1,2.2197,2,4,10,0,1,124,United Kingdom,0.6548,0.6667,0.7302,0.8421,36,83.42,79.92
17649,0,,868.49,52,52,399,3.58,1,3.1134,1,7,15,1,1,235,United Kingdom,0.6548,0.6011,0.6756,0.8243,52,91.98,89.42
17650,0,,166.08,8,8,150,1.9,1,0.3854,6,11,14,0,1,352,United Kingdom,0.6548,0.2601,0.6572,0.7355,8,24.74,20.38
17651,1,7,360.9,24,24,283,1.81,1,1.596,4,6,15,0,1,196,United Kingdom,0.6548,0.6405,0.698,0.8077,24,64.75,64.63
17652,1,47,222.3,13,13,98,2.93,1,0.7602,5,3,14,0,1,92,United Kingdom,0.6548,0.7212,0.7063,0.792,13,36.52,35.79
17653,1,20,163.24,4,4,297,4.94,1,0.098,5,8,15,0,1,253,United Kingdom,0.6548,0.5444,0.5526,0.6508,4,23.84,8.81
17654,0,,117.55,22,22,41,3.16,1,4.1174,2,3,13,0,1,96,United Kingdom,0.6548,0.7212,0.7439,0.8933,22,12.61,60.69
17655,1,61,676.1,9,9,274,4.34,1,0.1198,4,12,16,0,1,7,United Kingdom,0.6548,0.8369,0.7392,0.8182,9,87.09,23.31
17656,1,14,341.58,18,18,152,4.48,1,0.9485,4,8,10,0,1,245,United Kingdom,0.6548,0.5444,0.6921,0.875,18,61.33,50.7
17658,1,185,317.6,9,9,216,3.14,1,0.255,5,5,15,0,1,162,United Kingdom,0.6548,0.6937,0.6325,0.7452,9,56.4,23.31
17659,1,14,247.8,12,12,64,6.31,1,0.5811,5,12,16,0,1,1,United Kingdom,0.6548,0.8369,0.7611,0.8557,12,41.41,32.9
17660,0,,196,45,37,130,2,0.8222,8.4949,5,7,13,0,1,232,United Kingdom,0.6548,0.6011,0.6173,0.8333,45,30.83,86.23
17663,1,52,371.39,19,19,179,2.7,1,0.972,6,2,14,0,1,86,United Kingdom,0.6548,0.7711,0.7308,0.875,19,66.06,53.01
17664,1,193,326.19,23,23,409,1.62,1,1.6218,4,5,14,0,1,161,United Kingdom,0.6548,0.6937,0.6774,0.806,23,58.45,62.49
17666,1,61,409.08,12,12,356,2.13,1,0.352,4,10,11,0,1,308,United Kingdom,0.6548,0.3464,0.6399,0.7619,12,70.86,32.9
17667,1,87,928.05,53,53,483,3.67,1,3.0268,2,2,9,0,1,75,United Kingdom,0.6548,0.7711,0.7347,0.9,53,92.92,89.92
17668,1,36,161.85,8,8,31,7.53,1,0.3954,3,11,14,0,1,335,United Kingdom,0.6548,0.2601,0.6839,0.7835,8,23.45,20.38
17669,1,9,475.5,7,7,234,2.21,1,0.103,2,4,10,0,1,124,United Kingdom,0.6548,0.6667,0.7368,0.8846,7,76.97,17.32
17670,0,,205.7,11,11,110,2.59,1,0.5882,3,4,9,0,1,146,United Kingdom,0.6548,0.6667,0.6861,0.8,11,33.18,29.49
17671,1,154,394.18,17,17,190,3.12,1,0.7332,5,12,14,0,1,8,United Kingdom,0.6548,0.8369,0.7522,0.9487,17,69.24,48.28
17672,1,259,1177.84,41,41,643,3.24,1,1.4272,5,2,13,0,1,64,United Kingdom,0.6548,0.7711,0.7141,0.875,41,95.78,83.68
17673,1,53,402.42,44,44,453,1.49,1,4.8109,1,1,15,1,1,53,United Kingdom,0.6548,0.8153,0.7351,0.9333,42,70.21,85.7
17674,1,294,300.66,11,11,349,0.66,1,0.4024,2,12,10,0,1,5,United Kingdom,0.6548,0.8369,0.7011,0.7818,11,49.76,29.49
17675,1,2,617.12,12,12,236,3.27,1,0.2333,3,12,13,0,1,6,United Kingdom,0.6548,0.8369,0.691,0.8182,12,84.85,32.9
17676,1,235,300.7,15,15,158,2.27,1,0.7483,4,12,13,0,1,7,United Kingdom,0.6548,0.8369,0.7433,0.8229,15,49.78,41.73
17677,1,0,922.4,20,20,700,2.64,1,0.4337,2,12,8,0,0,5,United Kingdom,0.6548,0.8369,0.7119,0.9231,20,92.88,55.8
17678,0,,298.11,16,16,207,2.24,1,0.8587,2,3,11,0,1,110,United Kingdom,0.6548,0.7212,0.7069,0.8045,16,48.88,44.94
17679,1,32,1643.2,26,26,678,3.79,1,0.4114,5,9,10,0,1,288,United Kingdom,0.6548,0.4749,0.606,0.7759,26,97.83,67.6
17680,0,,184.4,11,11,96,2.8,1,0.6562,4,11,12,0,1,350,United Kingdom,0.6548,0.2601,0.4939,0.7759,10,28.64,29.49
17682,1,120,391.5,18,18,210,2.01,1,0.8276,2,12,13,0,1,5,United Kingdom,0.6548,0.8369,0.744,0.8261,18,68.85,50.7
17684,0,,239.41,15,15,145,2.92,1,0.9398,5,10,11,0,1,330,United Kingdom,0.6548,0.3464,0.4952,0.7947,15,39.87,41.73
17685,1,11,452.52,12,12,331,1.55,1,0.3182,5,12,14,0,1,1,United Kingdom,0.6548,0.8369,0.7464,1,12,75.35,32.9
17686,1,102,1592.61,68,68,616,4.89,1,2.9034,5,2,10,0,1,71,United Kingdom,0.6548,0.7711,0.7441,0.878,68,97.56,94.88
17690,1,0,279.6,8,8,104,3.21,1,0.2289,4,12,16,0,1,0,United Kingdom,0.6548,0.8369,0.7834,0.9012,8,46.05,20.38
17691,1,10,142.5,9,9,58,3.89,1,0.5684,2,12,11,0,1,5,United Kingdom,0.6548,0.8369,0.7008,0.767,7,18.79,23.31
17692,1,53,343.26,25,25,384,1.69,1,1.8208,4,12,13,0,1,14,United Kingdom,0.6548,0.8369,0.6904,1,24,61.59,66.59
